,name,categories,lat,lng
35,Menchie's,Frozen Yogurt Shop,47.498026,-122.204101
36,Five Guys,Burger Joint,47.4987486,-122.2030495
37,Red Robin Gourmet Burgers and Brews,Restaurant,47.49789702,-122.2058467
38,DICK'S Sporting Goods,Sporting Goods Shop,47.496216684594,-122.20298050804604
39,Torero's,Mexican Restaurant,47.498150694818115,-122.20255364419181
40,Mucho Burrito Fresh Mexican Grill,Mexican Restaurant,47.49779,-122.203044
41,Gyros House Mediterranean,Mediterranean Restaurant,47.49793805540027,-122.20481651113907
42,AT&T,Mobile Phone Shop,47.4979584,-122.2051922
43,Trencher's Kitchen & Tap,Gastropub,47.498551,-122.2045
44,The UPS Store,Shipping Store,47.498105098401744,-122.20540785114281
45,Famous Footwear,Shoe Store,47.49651816641028,-122.20476079908636
46,Ross Dress for Less,Clothing Store,47.49657777767445,-122.20377096067855
47,Izakaya Kaiten Sushi,Japanese Restaurant,47.4977274163677,-122.20350437643556
48,Creative Mom Toys,Toy / Game Store,47.498423664715524,-122.20386264211658
49,C'est La Vie,Boutique,47.49829969765128,-122.20321227124535
50,WW (Weight Watchers),Weight Loss Center,47.497709,-122.202724
51,PetSmart,Pet Store,47.4964279,-122.2012929
52,The Landing,Shopping Mall,47.498770781639756,-122.20139923252557
53,Massage Envy - Renton Landing,Spa,47.49769,-122.201539
54,Target,Big Box Store,47.4966527373479,-122.20045502008712
55,Verizon,Mobile Phone Shop,47.4973005,-122.2018182
56,Panda Express,Chinese Restaurant,47.49753107492149,-122.20198219914451
57,Starbucks,Coffee Shop,47.496626863660886,-122.20045826956266
58,Fry's Electronics,Electronics Store,47.49686240617775,-122.19818106114687
59,Lowe's,Hardware Store,47.5002609,-122.1990762
60,Griffis Lake Washington,Residential Building (Apartment / Condo),47.498672,-122.20093200000001
61,Hello peoples,Lingerie Store,47.493747,-122.192458
62,The Landing Roundabout,Plaza,47.497795050562594,-122.20377326064799
63,Mighty Mugs,Coffee Shop,47.492215,-122.201881
64,The Boeing Store,Gift Shop,47.49200493504039,-122.20162017656406
65,Danner,Shoe Store,47.4977394447966,-122.20410381849197
66,Record Espresso,Coffee Shop,47.49194491561079,-122.20173257431475
67,The ProShop at The Landing,Sporting Goods Shop,47.4984113557509,-122.2038594919632
68,The Brick Pub and Grill,Pub,47.50064109674665,-122.18594014559746
69,Subway,Sandwich Place,47.4984456,-122.1813947
70,Pizza Hut,Pizza Place,47.498814454219385,-122.18130435794592
71,Safeway,Grocery Store,47.4990134,-122.1802101
72,Tullys At Safeway,Coffee Shop,47.4976,-122.181175
73,Fitness Center,Gym,47.497775187461016,-122.18113968728515
74,Shell,Gas Station,47.500197463754866,-122.18076957032753
75,Instant Garage Door Repair - IGD,Auto Garage,47.495851,-122.17928799999999
76,Highly Recommended Product,Accessories Store,47.496851,-122.169983
77,Renton Highlands Connector Stop,Bus Station,47.4981554585902,-122.17904718515842
78,RTC Bakery,Bakery,47.49124173981225,-122.17601261505484
79,Kiwanis Park,Playground,47.496781883333334,-122.165317
80,Club Plank!,Athletics & Sports,47.49272479554433,-122.16540172054654
81,Vercello Wetland Trail,Park,47.498193,-122.148206
82,Shamrock Heights Community Park,Playground,47.49245461006157,-122.1464231505227
83,Rockin' Horse Dance Barn,Dance Studio,47.49687461012462,-122.14014306761841
84,Seattle Eight Tile,Construction & Landscaping,47.494137,-122.143626
85,Jay Berry's Cafe,Café,47.50034020617584,-122.12219913215506
86,Shell,Gas Station,47.500792464290605,-122.12325719529389
87,Coal Field Park,Park,47.4921528170241,-122.12282180786131
88,Cedar River Espresso,Coffee Shop,47.500619,-122.122612
89,Buzzy Beans Espresso,Coffee Shop,47.50088882446289,-122.12295532226562
90,BR Roofing Inc,Construction & Landscaping,47.497429,-122.1091079
91,Natural Creations Pools,Home Service,47.4995,-122.11693
92,Natural Creations Pools LLC,Pool,47.4996527,-122.1168024
93,Ravenwood Farms,Stables,47.493455,-122.087327
94,Donna's Waffle House,Breakfast Spot,47.497544288635254,-122.09229826927185
95,Moore Fire Protection,Home Service,47.49756038188934,-122.092342
96,African Art Gallery and importer,Art Gallery,47.498327,-122.094605
97,Bullit Gorge Trail,Trail,47.492679595947266,-122.05551147460938
98,Summit Trail,Trail,47.49334816173292,-122.04223476054166
99,Metro Bus Stop 55130,Bus Stop,47.50324166704447,-122.25124182648456
100,Lakeridge Swim Club,Gym Pool,47.50081771850981,-122.23869323893742
101,Lakeridge Park,Park,47.506823512189456,-122.24736213684082
102,Skyway Park Bowl & Casino,Bowling Alley,47.496733214720166,-122.24640850297631
103,Genes Ristorante,Food,47.5023193359375,-122.23693084716797
104,Steffes Construction INC,Construction & Landscaping,47.50482,-122.23366
105,Pacific Rim Source,Food,47.501731872558594,-122.23979949951172
106,Will Rogers – Wiley Post Memorial Seaplane Base,Airport,47.50064115476099,-122.21762180328368
107,Water's Table,Restaurant,47.50307713373679,-122.20539959895176
108,Peyrassol Cafe,Café,47.50296169815033,-122.20367173121264
109,Hyatt Regency Lake Washington At Seattle's Southport,Hotel,47.503089543002034,-122.20523001608298
110,Rosie's Diner,Café,47.501782037592314,-122.20708448312764
111,Stay Fit By Hyatt- Lake Washington,Gym / Fitness Center,47.503061,-122.205501
112,Waterways Cruise,Boat or Ferry,47.50337331,-122.20572352409363
113,Market,Café,47.502777,-122.204796
114,Pool @ Hyatt Regency Lake Washington,Hotel Pool,47.503555,-122.204796
115,Gene Coulon Park Playground,Playground,47.50381603891886,-122.20402698505518
116,Coulon Kids Park,Park,47.50415129594876,-122.20397566161995
117,Trà Tea & Juice Bar,Bubble Tea Shop,47.50263,-122.20284
118,Tennis Courts @ Coulon Park,Tennis Court,47.503612835960226,-122.20262289047241
119,Urban Float,Spa,47.497739130599996,-122.20532372544906
120,Dock & Drink,Hotel Bar,47.50329,-122.20533
121,Residence Inn Seattle Renton,Hotel,47.502842,-122.199498
122,JP's Bar and Grill,Bar,47.500689270674734,-122.19005258565569
123,Coulon Boat Launch,Harbor / Marina,47.502681732177734,-122.20008087158203
124,Hampton Inn by Hilton,Hotel,47.503857752236534,-122.19905740740967
125,Maya Whole Health Studio,Spa,47.504205999999996,-122.199149
126,Bristol Gym,Gym,47.502717,-122.20171599999999
127,Pinnacle on Lk WA - Gym,Gym,47.5066561684143,-122.19924900160133
128,Santa Fe Mexican Grill,Mexican Restaurant,47.50122342765313,-122.1868531647286
129,Grocery Outlet,Grocery Store,47.500422,-122.1795774
130,Vince's Italian,Italian Restaurant,47.50054460801605,-122.17812338587433
131,Dollar Tree,Discount Store,47.50079,-122.17796100000001
132,U.S. Bank ATM,ATM,47.50227578,-122.17874922
133,JOANN Fabrics and Crafts,Fabric Shop,47.5009376901578,-122.17844308370766
134,Rite Aid,Pharmacy,47.5034145,-122.1778683
135,Viet-Wah Asian Food Market,Grocery Store,47.50139791157582,-122.17828043887229
136,Circle K,Convenience Store,47.502835,-122.178155
137,Saigon Sunset,Vietnamese Restaurant,47.50162777946738,-122.18024066560484
138,Jack in the Box,Fast Food Restaurant,47.50087853303848,-122.17909723520279
139,Taqueria El Taco Maestro,Mexican Restaurant,47.50430648818782,-122.17712742962391
140,Little Peking,Chinese Restaurant,47.50412848870055,-122.1755048685628
141,La Fuente,Mexican Restaurant,47.50432692845494,-122.17550790546912
142,Toshi's Teriyaki,Asian Restaurant,47.50509,-122.177233
143,Plum Delicious Family Restaurant,American Restaurant,47.505417182692355,-122.17549104603728
144,Walgreens,Pharmacy,47.5027433,-122.1768057
145,Mai's Place,Chinese Restaurant,47.50402778758705,-122.17720376863123
146,Goodwill Renton,Thrift / Vintage Store,47.50550474047148,-122.17723709031208
147,The Jewelry Exchange,Jewelry Store,47.5019547,-122.17809
148,Mai Asian Fusion Bistro 旺角,Chinese Restaurant,47.504021270947,-122.1771863010377
149,Saar's Marketplace,Grocery Store,47.5049775029568,-122.17693336705997
150,Back Porch Liquor Store,Liquor Store,47.50509,-122.177233
151,Pho House,Noodle House,47.50179847181975,-122.17979918970724
152,Rev It Up Java,Coffee Shop,47.501490000000004,-122.180213
153,Thai On Highlands,Thai Restaurant,47.501490000000004,-122.180213
154,Taqueria los Potrillos #3,Food Truck,47.50027622705559,-122.18065867552797
155,Planet Fitness,Gym / Fitness Center,47.50394880969883,-122.1581278687698
156,Pho Shizzle,Vietnamese Restaurant,47.50461154422965,-122.16387480391585
157,Casa Durango,Mexican Restaurant,47.50472049037847,-122.16417688541443
158,Taqueria El Rinconsito - Renton,Mexican Restaurant,47.50500386185383,-122.15766558584016
159,I Luv Teriyaki,Japanese Restaurant,47.50540474252194,-122.15866488597443
160,Kim Phuong,Vietnamese Restaurant,47.505456091676805,-122.15857528286675
161,Starbucks,Coffee Shop,47.50507651361021,-122.15689931410915
162,Pickled Onion,Dive Bar,47.5045318,-122.1639063
163,Redbox,Video Store,47.503725,-122.15804299999999
164,Big Lots,Big Box Store,47.50369979309978,-122.15848854406539
165,Albertsons,Grocery Store,47.503953,-122.1570019
166,Jun Xuan Bistro,Chinese Restaurant,47.504651676226096,-122.16445496622654
167,Greg's Japanese Auto,Automotive Shop,47.5032346,-122.1630203
168,Amante Pizza and Pasta,Italian Restaurant,47.50327372442722,-122.1633185506195
169,Carniceria La Chiquita,Food,47.504569000000004,-122.16360700000001
170,Vitmar,Deli / Bodega,47.503719,-122.16525
171,Emerald Haze,Marijuana Dispensary,47.503719,-122.16525
172,ampm,Convenience Store,47.50614456,-122.15728304
173,La Chiquita Mexican Grocery,Shop & Service,47.504686,-122.164349
174,Sugar Shack Espresso,Coffee Shop,47.504493713378906,-122.16526794433594
175,Kim's Tae Kwon Do,Martial Arts School,47.5055476,-122.157875
176,King and Bunnys Appliances,Construction & Landscaping,47.505826,-122.157397
177,Hazen Pool,Pool,47.5009915874002,-122.15370200919638
178,CONCRETELY BEAUTIFUL LLC,Construction & Landscaping,47.503659000000006,-122.14743700000001
179,Hazen High School Auditorium,Concert Hall,47.501546000000005,-122.15281599999999
180,Hazen High School Gym,Basketball Court,47.500701565583114,-122.15321971030657
181,Kubota Garden Landscaping,Construction & Landscaping,47.5016609,-122.1346887
182,Brike Excavating & Underground Utilties,Business Service,47.50468826293945,-122.13125610351562
183,Licorice Fern Trail,Trail,47.503118,-122.112048
184,Kayak Academy,Sporting Goods Shop,47.501363739701695,-122.10640822789517
185,Prime Landscaping,Construction & Landscaping,47.50653361720931,-122.11511850357056
186,Capstone Farm,Stables,47.503175,-122.091679
187,Farmers Insurance,Insurance Office,47.50484848022461,-122.09259796142578
188,Tilly's Lookout,Scenic Lookout,47.501923,-122.079956
189,Debbie’s View,Scenic Lookout,47.501884,-122.062769
190,Squak Mountain West Peak,Mountain,47.50203033346128,-122.06277606463057
191,West Peak Trail,Trail,47.503741,-122.058796
192,Central Peak,Mountain,47.503979,-122.047742
193,Squak Mt. Microwave Tower Lookout,Scenic Lookout,47.504367709541256,-122.0475754434359
194,Body Balancing  by Mark J. Kane,Gym / Fitness Center,47.50765,-122.256378
195,Upper Rainier Beach,Gun Range,47.50782796050269,-122.256179118984
196,Dungeon Of Spirits,Lounge,47.50640106201172,-122.26278686523438
197,Pizzeria Pulcinella,Pizza Place,47.51128729212053,-122.24811199082546
198,Lakeridge Playground,Playground,47.510318756103516,-122.24684143066406
199,Deadhorse Canyon,Park,47.50979206204346,-122.24134908994544
200,The Blue Parrot Cafe,Café,47.511543,-122.24343
201,Lakeridge Track,Trail,47.507348773901114,-122.23217412582225
202,Le Lake House,Beach,47.509219,-122.23555
203,Lakeridge Singles Club,Speakeasy,47.504244737582944,-122.2351056860196
204,Gene Coulon Park,Park,47.50660166897992,-122.20196627795137
205,Ivar's Seafood,Fish & Chips Shop,47.50699742596419,-122.20257640090918
206,Kidd Valley,American Restaurant,47.50693375887686,-122.20202069827958
207,2000 Lake Washington Apartments,Residential Building (Apartment / Condo),47.510237,-122.200626
208,Meadow Crest Playground,Playground,47.50758078498295,-122.18054672297725
209,Appliance Repair Renton,Home Service,47.509543,-122.17853500000001
210,Valvoline Instant Oil Change,Gas Station,47.506384999999995,-122.15696299999999
211,SUBWAY,Sandwich Place,47.50724317292163,-122.15582153251006
212,Sushi Roll Roll Roll,Sushi Restaurant,47.50629217596733,-122.15586001194131
213,Red Bamboo Bistro,Chinese Restaurant,47.504605774866185,-122.16439604759215
214,DJ's Sportscards And Christian Books,Hobby Shop,47.50661759717721,-122.15553399688164
215,Sushi & Teriyaki,Sushi Restaurant,47.506283242784626,-122.15568655383584
216,Gourmet Wok,Chinese Restaurant,47.50654,-122.155437
217,Carpet Proz Installation & Repair,Carpet Store,47.50273513793945,-122.16272735595703
218,May Valley Park,Park,47.503548,-122.138613
219,Newcastle Locksmith,Locksmith,47.506620585871445,-122.1164059638977
220,Cougar Mountain Wilderness Trailhead,Trail,47.510184580667904,-122.08723644461801
221,Margaret's Way Trailhead,Trail,47.507788,-122.08774
222,Cougar-Squak Corridor,Forest,47.51243,-122.07857
223,East Ridge Trail,Trail,47.50900650024414,-122.03276824951172
224,The Stone House Cafe,Café,47.51632143317989,-122.25462950096704
225,Hutchinson Playground,Baseball Field,47.51366456896844,-122.26062297821045
226,Spartan's Indoor Cycling Studio,Cycle Studio,47.509816355671205,-122.24134319442037
227,Rite Aid South Mercer Island,Pharmacy,47.514968515117474,-122.19546418439285
228,K&W Enterprises Inc,Outdoor Supply Store,47.5139513,-122.1969128
229,Bus stop #79952,Bus Stop,47.517968759903674,-122.19908237457274
230,Shell,Gas Station,47.51861032570479,-122.19988945510627
231,Kennydale Lions Park,Playground,47.51391765408856,-122.19018115962594
232,Honey Dew Creek Trailhead,Trail,47.515581,-122.184253
233,Devil's Elbow,Trail,47.514418190183974,-122.18050003051758
234,Meliton Landscaping inc,Construction & Landscaping,47.51683,-122.1888
235,Plumbing Services,Construction & Landscaping,47.511019,-122.170336
236,Glencoe Park,Park,47.513226,-122.16013000000001
237,A Cupcake Treat,Dessert Shop,47.511220102109846,-122.15906951544083
238,Galvez Lawn And Maintenance Services,Garden,47.5169035,-122.1651593
239,Cakebite Kitchen,Bakery,47.51335127775772,-122.15484195017316
240,cougar mountain stables,Farm,47.514957427978516,-122.14032745361328
241,Issaquah Squak Mountain RV Park,RV Park,47.51036540068306,-122.08773667327131
242,Squak Mt. Loop,Harbor / Marina,47.518073223332266,-122.05581245790816
243,Squak Mountain Access Trail,Trail,47.51722388250394,-122.03541883727952
244,Redwing Cafe,Café,47.51957534032642,-122.26146345743375
245,A Greener Today,Marijuana Dispensary,47.520129,-122.261078
246,Jude's,Restaurant,47.520058,-122.26131699999999
247,KFC,Fried Chicken Joint,47.51963052492938,-122.26467402327262
248,Maya's Mexican,Mexican Restaurant,47.519887071927386,-122.2632875289285
249,Lake Route Cafe,Breakfast Spot,47.51982,-122.26174149
250,Laina’s Handcrafted Ice Cream,Ice Cream Shop,47.516442,-122.254702
251,Living Color Beauty Supply,Cosmetics Shop,47.520195,-122.264331
252,ghost loft | so high,Art Gallery,47.520425,-122.225957
253,ghost loft | so high,Art Gallery,47.519215,-122.219393
254,Cougar Marina,Harbor / Marina,47.521478,-122.20882
255,Kennydale Beach Park,Playground,47.522541505807,-122.20441101149902
256,Bills Bodacious BBQ,Fast Food Restaurant,47.52333,-122.204048
257,Redbox,Video Store,47.51868438720703,-122.20089721679688
258,7-Eleven,Convenience Store,47.5187648878414,-122.200914323329
259,Cloudbreak. Cafe,Coffee Shop,47.518493,-122.201495
260,E. D. I. Enriched Designs,Construction & Landscaping,47.518971,-122.168256
261,Café Martinez,Café,47.516117,-122.174253
262,May Creek Trail,Trail,47.52338723702326,-122.17723907152556
263,Highlands Park,Park,47.521394733803724,-122.15705371537847
264,Newcastle Hills,Mountain,47.52321,-122.136696
265,Far Country Falls,Waterfall,47.52084,-122.128025
266,Far Country Lookout,Scenic Lookout,47.52009461876814,-122.12843531922152
267,Doughty Falls,Waterfall,47.5200326834317,-122.108625462392
268,Wilderness Peak Summit,Mountain,47.51943482751839,-122.09285001920267
269,Jim Whittaker Wilderness Peak,Trail,47.51875839140559,-122.09264956038244
270,Squak Mountain Trail System,Trail,47.519221708801716,-122.057781805466
271,Bullitt Fireplace Trail,Trail,47.522827761176195,-122.05782929181952
272,Billitt Fireplace trailhead,Trail,47.522945,-122.057759
273,Clubhouse at Kelkari Condominums,Music Venue,47.519768,-122.037464
274,The Kitchen Cupboard,Food,47.523371,-122.040785
275,Ranier Beach Urban Farm and Wetlands,Garden,47.52653806992975,-122.26208352629182
276,Orca Swim School,Pool,47.5273323059082,-122.26358032226562
277,Beer Sheva Park,Playground,47.52408499800983,-122.26454611108842
278,Fleury Trail,Trail,47.52861217006997,-122.22849469336727
279,Bus Stop,Bus Stop,47.526619000000004,-122.227272
280,Prestige Air,Racetrack,47.526161193847656,-122.20465850830078
281,Happy Grillmore,Food Truck,47.52666973924461,-122.19788765866898
282,405 Express,Gas Station,47.52379220436074,-122.19026527373079
283,Handy Andys Home Repair & Maintenance,Construction & Landscaping,47.525125,-122.182795
284,Bus stop 82795,Bus Stop,47.529054740342005,-122.1627933750726
285,Playground,Playground,47.523930687218325,-122.15607366640086
286,Lake Boren Park Playground,Playground,47.5289238999902,-122.16627279011874
287,Lake Boren Park,Lake,47.5292174921875,-122.1660034013844
288,Coal Creek Falls,Waterfall,47.525350705944106,-122.11540619810287
289,Clay Pit,Scenic Lookout,47.529629500288166,-122.09670253560859
290,Capri Cellars,Wine Shop,47.528953,-122.035595
291,Koffee Sutra,Café,47.52923531240341,-122.03634401756112
292,Umi Cafe,Café,47.528630961458845,-122.03533220062478
293,Julius Boehm Pool,Pool,47.52794011296747,-122.03579225066265
294,Dollar Tree,Discount Store,47.529414,-122.036527
295,Cornick Park,Park,47.527422768504124,-122.03676177072343
296,Shell,Gas Station,47.52997673088377,-122.03605384667351
297,Khao San Thai Cuisine,Thai Restaurant,47.528948,-122.036337
298,Issaquah Salmon Hatchery,River,47.52979948245683,-122.03875602439601
299,chopstix,Food Truck,47.52992971319428,-122.03970409461981
300,Superior Seconds,Sporting Goods Shop,47.528953,-122.035595
301,Nektar,Juice Bar,47.528973,-122.035452
302,Walen Hill Park,Park,47.53021792593636,-122.04179503554968
303,Common Grounds Coffee Bar,Coffee Shop,47.52946853637695,-122.03533172607422
304,Kof-K Kosher Supervision,Food,47.531465000000004,-122.264175
305,Pritchard Island Beach,Beach,47.52950161945158,-122.26355772133415
306,SSGinger,Moving Target,47.530644,-122.249623
307,School Baseball Fields,Baseball Field,47.533685,-122.228575
308,South Mercer Playfields,Soccer Field,47.533900375368624,-122.2283814428347
309,Rainbow Park South Mercer Fields,Playground,47.53350072550468,-122.22780143324225
310,85th Pl SE and SE 78th St Metro Stop,Bus Station,47.53229062680385,-122.22647459744567
311,Clarke Beach Park,Beach,47.53368982364155,-122.21577644348145
312,Barbee Mill Community Beach Club,Resort,47.530797386173845,-122.20356983571375
313,Virginia Mason Athletic Center - Seahawks Headquarters,Athletics & Sports,47.53571800479104,-122.19732284545898
314,Starbucks,Coffee Shop,47.53198254,-122.1942855
315,Dino's Pub,Pub,47.5325236494365,-122.19474871515355
316,SUBWAY,Sandwich Place,47.53256948700228,-122.19431346964936
317,Teriyaki Wok,Thai Restaurant,47.53159213,-122.19491
318,44th Street Salon,Cosmetics Shop,47.531419,-122.194969
319,Barrier Reef Aquariums,Pet Store,47.531367464416654,-122.19533900422309
320,The Wine Shoppe at Hawks Landing,Winery,47.53196327672131,-122.19446192714825
321,Taco Del Mar,Mexican Restaurant,47.531965,-122.1942
322,SEAHAWKS Training Camp,Football Stadium,47.53412726445733,-122.19885579835831
323,Cedar Rim Apartments,Residential Building (Apartment / Condo),47.532385,-122.193122
324,Zen Yoga,Yoga Studio,47.53361737,-122.19002648
325,Beeline Charters & Tours Ltd,Bus Line,47.5304753,-122.1923389
326,The Crown Royal Poker Room,Nightclub,47.53635303098023,-122.18341004199281
327,The Spa/Pool,Spa,47.531819,-122.192765
328,Donegal Park,Park,47.5363957093953,-122.17476561245952
329,Sweet Home Cleaning,Home Service,47.531849905741495,-122.16264724731445
330,walkers run clubhouse,Gym / Fitness Center,47.535184565887064,-122.16361755500894
331,The Calcutta Grill,American Restaurant,47.53522620961563,-122.14387325465626
332,Wooly Toad,Lounge,47.53660583496094,-122.14983367919922
333,Love On Paper,Stationery Store,47.53058945228445,-122.13255286216736
334,Red Town Trailhead,Trail,47.534800831059776,-122.12882734974056
335,Nike Missle Site on Cougar Mountain,Park,47.533396545674165,-122.11324238353575
336,Shy Bear Trailhead,Trail,47.53103018663991,-122.07150172447285
337,Squak Mt. Greenhouses & Nursery,Garden Center,47.533381225009556,-122.05889453465207
338,Montalcino,Italian Restaurant,47.53141562211746,-122.03690424279853
339,Historic Downtown Issaquah,Plaza,47.53113128520075,-122.03640651223165
340,Levitate Gastropub,Gastropub,47.53230148859065,-122.03667690748019
341,JaK's Grill,Steakhouse,47.53030763069706,-122.03647039038313
342,Vino Bella,Wine Bar,47.53133701596938,-122.03661449947928
343,Chicago Pastrami,Sandwich Place,47.532161,-122.03619599999999
344,Village Theatre,Theater,47.53302743079403,-122.03677529371903
345,Stan's Bar-B-Q,BBQ Joint,47.53083385086901,-122.03644711905883
346,Fischer Meats,Butcher,47.53107,-122.03698
347,El 42 Cantina,Cocktail Bar,47.53061980497838,-122.03642590314303
348,Max's World Cafe,Indian Restaurant,47.532642467721296,-122.03643396350809
349,Fins Bistro,Seafood Restaurant,47.532884648734225,-122.03666003959461
350,Bukhara Bar & Grill,Indian Restaurant,47.531715,-122.036971
351,Depot Park,Park,47.5310277841062,-122.03479105083746
352,Yum-e Yogurt & Espresso Bar,Frozen Yogurt Shop,47.53129164532055,-122.03633770447146
353,Mandarin Garden,Chinese Restaurant,47.530221304514306,-122.03590679786264
354,Flying Pie Pizzeria,Pizza Place,47.52983476873673,-122.0352107819831
355,Sunset Alehouse,Pub,47.52995963914167,-122.03563236891459
356,Las Margaritas,Mexican Restaurant,47.53088,-122.03684
357,Rolling Log Tavern,Dive Bar,47.53023381949616,-122.03575125444031
358,Amante Pizza & Pasta,Pizza Place,47.531740338721875,-122.03672089999473
359,H & H Saloon,Dive Bar,47.531193167412454,-122.0366553642116
360,Domino's Pizza,Pizza Place,47.531540228173384,-122.03629642724991
361,SUBWAY,Sandwich Place,47.531341886893024,-122.03636010356223
362,artbyfire,Art Gallery,47.5324113048575,-122.03671216964722
363,Village Theatre First Stage,Theater,47.531712918883166,-122.03626421843371
364,Cascade Florist,Flower Shop,47.531357630940654,-122.03612742143024
365,Gibson Park,Park,47.52868676886909,-122.03952265227399
366,Japan Ginger,Sushi Restaurant,47.532621,-122.03625600000001
367,Fern Life Center,Alternative Healer,47.534069,-122.04437
368,Veterans' Memorial Field Playground,Playground,47.53082766074365,-122.03442625915461
369,Threadneedle Street,Arts & Crafts Store,47.535015,-122.03666799999999
370,Issaquah Creek,River,47.536263,-122.040439
371,Your Espresso,Coffee Shop,47.535923393534915,-122.03608363843043
372,Islander Middle School Field,Track Stadium,47.5359995157002,-122.22851335830919
373,Toshi's Teriyaki,Asian Restaurant,47.54166726475045,-122.22485806597439
374,Pioneer Park,Park,47.54212074763928,-122.22165584564209
375,Starbucks,Coffee Shop,47.541036,-122.225855
376,Mercer Island Country Club,Gym / Fitness Center,47.539866273921554,-122.22333191353154
377,Yuzen Japanese Restaurant,Japanese Restaurant,47.5410606773903,-122.22462897797288
378,Starbucks,Coffee Shop,47.542461308518725,-122.22179020284406
379,Rite Aid,Pharmacy,47.541016,-122.2251008
380,QFC,Supermarket,47.5413675,-122.2256821
381,Mercer Island Saddle Club,Gym / Fitness Center,47.541402000000005,-122.222668
382,Lux Foot Spa,Massage Studio,47.54092025756836,-122.22476959228516
383,Riviera Maya,Mexican Restaurant,47.54092025756836,-122.22476959228516
384,Karate West,Martial Arts School,47.540884999999996,-122.22488500000001
385,Sahara Pizza,Pizza Place,47.54159675560055,-122.2252065569752
386,Glass Garden Bungelow,Garden,47.536019,-122.216988
387,Lake Washington Trail,Trail,47.53915171059747,-122.19553698958617
388,Econolodge,Hotel,47.53340740991343,-122.19455334150908
389,Hazelwood Park,Park,47.53698979760482,-122.17780076325678
390,Bartell Drugs,Pharmacy,47.5385987733632,-122.16742488456292
391,Yea's Wok,Chinese Restaurant,47.53828989650783,-122.16681999538059
392,Safeway,Grocery Store,47.5396875,-122.167377
393,Starbucks,Coffee Shop,47.538199703660524,-122.16652236878872
394,Papa Murphy's,Pizza Place,47.53848332478301,-122.16756714847946
395,The UPS Store,Shipping Store,47.53845049266993,-122.16756775975227
396,Chase Bank,Bank,47.5373286,-122.1665994
397,Wells Fargo Bank,Bank,47.5394518,-122.1673651
398,Great Clips,Salon / Barbershop,47.53820820042655,-122.16672817152164
399,Redbox,Video Store,47.538873,-122.166042
400,KeyBank,Bank,47.53908243943887,-122.16664373874664
401,SUBWAY,Sandwich Place,47.538186,-122.166575
402,Distinctive Tan,Tanning Salon,47.539176,-122.16771899999999
403,McDonald's,Fast Food Restaurant,47.53726311946981,-122.16610453558133
404,Coal Creek Village,Plaza,47.53851105062662,-122.16562462047959
405,B&E Meats and Seafood,Market,47.5379140965094,-122.16472981410843
